"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"custom-labels-response","37","305592","0.0-8.0-3.6","1690.1000000238419","","thoughtful","","","","","tom-labels","","","M2","thoughtful"
"html-keyboard-response","38","306607","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","311547","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","312073","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","314810","0.0-8.0-3.7","2734.099999964237","","curious","","","","","tom-labels","","","M6","curious"
"html-keyboard-response","42","315817","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","320553","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","321066","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","329628","0.0-8.0-3.8","8558.799999952316","","indifferent","","","","","tom-labels","","","F2","curious"
"html-keyboard-response","46","330634","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","335763","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","336280","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","49","339209","0.0-8.0-3.9","2925.699999988079","","accusing","","","","","tom-labels","","","M6","indifferent"
"html-keyboard-response","50","340226","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","51","350520","0.0-8.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","52","351034","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","53","366670","0.0-8.0-3.10","15630","","satisfied","","","","","tom-labels","","","F4","satisfied"
"html-keyboard-response","54","367683","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","55","372518","0.0-8.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","56","373038","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","57","376277","0.0-8.0-3.11","3234.899999976158","","irritated","","","","","tom-labels","","","F4","irritated"
"html-keyboard-response","58","377293","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","59","382725","0.0-8.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","60","383237","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","61","386201","0.0-8.0-3.12","2959.699999988079","","reassuring","","","","","tom-labels","","","F6","reassuring"
"html-keyboard-response","62","387218","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","63","392194","0.0-8.0-1.13","","","","","","","","","","","",""
"image-keyboard-response","64","392713","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","65","394776","0.0-8.0-3.13","2059.099999964237","","impatient","","","","","tom-labels","","","F4","impatient"
"html-keyboard-response","66","395790","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","67","401174","0.0-8.0-1.14","","","","","","","","","","","",""
"image-keyboard-response","68","401685","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","69","404366","0.0-8.0-3.14","2676.800000011921","","encouraging","","","","","tom-labels","","","M2","encouraging"
"html-keyboard-response","70","405381","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","71","410221","0.0-8.0-1.15","","","","","","","","","","","",""
"image-keyboard-response","72","410727","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","73","414388","0.0-8.0-3.15","3657.899999976158","","indecisive","","","","","tom-labels","","","F3","indecisive"
"html-keyboard-response","74","415390","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","75","420272","0.0-8.0-1.16","","","","","","","","","","","",""
"image-keyboard-response","76","420787","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","77","423225","0.0-8.0-3.16","2435.100000023842","","bewildered","","","","","tom-labels","","","F5","worried"
"html-keyboard-response","78","424243","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","79","429094","0.0-8.0-1.17","","","","","","","","","","","",""
"image-keyboard-response","80","429611","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","81","433579","0.0-8.0-3.17","3965.199999988079","","stern","","","","","tom-labels","","","F4","stern"
"html-keyboard-response","82","434585","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","83","439399","0.0-8.0-1.18","","","","","","","","","","","",""
"image-keyboard-response","84","439915","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","85","442347","0.0-8.0-3.18","2428","","joking","","","","","tom-labels","","","F5","joking"
"html-keyboard-response","86","443358","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","87","448251","0.0-8.0-1.19","","","","","","","","","","","",""
"image-keyboard-response","88","448761","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","89","453639","0.0-8.0-3.19","4872.600000023842","","doubtful","","","","","tom-labels","","","F3","doubtful"
"html-keyboard-response","90","454662","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","91","459380","0.0-8.0-1.20","","","","","","","","","","","",""
"image-keyboard-response","92","459887","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","93","474622","0.0-8.0-3.20","14731.400000035763","","fascinated","","","","","tom-labels","","","M1","fascinated"
"html-keyboard-response","94","475640","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","95","480489","0.0-8.0-1.21","","","","","","","","","","","",""
"image-keyboard-response","96","480994","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","97","495285","0.0-8.0-3.21","14292.199999988079","","dominant","","","","","tom-labels","","","M3","offended"
"html-keyboard-response","98","496302","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","99","501192","0.0-8.0-1.22","","","","","","","","","","","",""
"image-keyboard-response","100","501701","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","101","504393","0.0-8.0-3.22","2688.100000023842","","dispirited","","","","","tom-labels","","","M4","worried"
"html-keyboard-response","102","505410","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","103","510259","0.0-8.0-1.23","","","","","","","","","","","",""
"image-keyboard-response","104","510765","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","105","515505","0.0-8.0-3.23","4736.099999964237","","playful","","","","","tom-labels","","","M5","playful"
"html-keyboard-response","106","516516","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","107","525709","0.0-8.0-1.24","","","","","","","","","","","",""
"image-keyboard-response","108","526225","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","109","538812","0.0-8.0-3.24","12583.699999988079","","accusing","","","","","tom-labels","","","F6","accusing"
"html-keyboard-response","110","539826","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","111","544708","0.0-8.0-1.25","","","","","","","","","","","",""
"image-keyboard-response","112","545212","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","113","557994","0.0-8.0-3.25","12779","","terrified","","","","","tom-labels","","","M5","terrified"
"html-keyboard-response","114","559005","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","115","564218","0.0-8.0-1.26","","","","","","","","","","","",""
"image-keyboard-response","116","564728","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","117","583575","0.0-8.0-3.26","18843.80000001192","","imploring","","","","","tom-labels","","","M6","puzzled"
"html-keyboard-response","118","584594","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","119","589347","0.0-8.0-1.27","","","","","","","","","","","",""
"image-keyboard-response","120","589854","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","121","593118","0.0-8.0-3.27","3258.5","","annoyed","","","","","tom-labels","","","F8","jealous"
"html-keyboard-response","122","594132","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","123","598952","0.0-8.0-1.28","","","","","","","","","","","",""
"image-keyboard-response","124","599461","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","125","601375","0.0-8.0-3.28","1910","","indifferent","","","","","tom-labels","","","F4","indifferent"
"html-keyboard-response","126","602387","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","127","607330","0.0-8.0-1.29","","","","","","","","","","","",""
"image-keyboard-response","128","607843","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","129","610866","0.0-8.0-3.29","3018.699999988079","","dispirited","","","","","tom-labels","","","M6","convinced"
"html-keyboard-response","130","611888","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","131","616825","0.0-8.0-1.30","","","","","","","","","","","",""
"image-keyboard-response","132","617336","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","133","622051","0.0-8.0-3.30","4709.899999976158","","hateful","","","","","tom-labels","","","M6","annoyed"
"html-keyboard-response","134","623072","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","135","628245","0.0-8.0-1.31","","","","","","","","","","","",""
"image-keyboard-response","136","628763","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","137","631080","0.0-8.0-3.31","2313.5","","contemplative","","","","","tom-labels","","","F6","contemplative"
"html-keyboard-response","138","632083","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","139","637046","0.0-8.0-1.32","","","","","","","","","","","",""
"image-keyboard-response","140","637561","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","141","640253","0.0-8.0-3.32","2689.099999964237","","skeptical","","","","","tom-labels","","","M4","skeptical"
"html-keyboard-response","142","641256","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","143","646424","0.0-8.0-1.33","","","","","","","","","","","",""
"image-keyboard-response","144","646944","0.0-8.0-2.33","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","145","650643","0.0-8.0-3.33","3695.099999964237","","dispirited","","","","","tom-labels","","","F7","dispirited"
"html-keyboard-response","146","651655","0.0-8.0-0.34","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","147","657177","0.0-8.0-1.34","","","","","","","","","","","",""
"image-keyboard-response","148","657685","0.0-8.0-2.34","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","149","666799","0.0-8.0-3.34","9110.300000011921","","comforting","","","","","tom-labels","","","M5","comforting"
"html-keyboard-response","150","667823","0.0-8.0-0.35","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","151","672593","0.0-8.0-1.35","","","","","","","","","","","",""
"image-keyboard-response","152","673100","0.0-8.0-2.35","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","153","675326","0.0-8.0-3.35","2222.300000011921","","hopeful","","","","","tom-labels","","","F2","hopeful"
"html-keyboard-response","154","676335","0.0-8.0-0.36","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","155","681603","0.0-8.0-1.36","","","","","","","","","","","",""
"image-keyboard-response","156","682127","0.0-8.0-2.36","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","157","685727","0.0-8.0-3.36","3596.399999976158","","fearful","","","","","tom-labels","","","M5","fearful"
"html-keyboard-response","158","686744","0.0-8.0-0.37","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","159","691974","0.0-8.0-1.37","","","","","","","","","","","",""
"image-keyboard-response","160","692485","0.0-8.0-2.37","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","161","694466","0.0-8.0-3.37","1978.0999999642372","","terrified","","","","","tom-labels","","","F6","terrified"
"html-keyboard-response","162","695473","0.0-8.0-0.38","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","163","700338","0.0-8.0-1.38","","","","","","","","","","","",""
"image-keyboard-response","164","700850","0.0-8.0-2.38","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","165","704484","0.0-8.0-3.38","3630.699999988079","","horrified","","","","","tom-labels","","","M1","horrified"
"html-keyboard-response","166","705488","0.0-8.0-0.39","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","167","710256","0.0-8.0-1.39","","","","","","","","","","","",""
"image-keyboard-response","168","710772","0.0-8.0-2.39","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","169","714296","0.0-8.0-3.39","3518.399999976158","","sarcastic","","","","","tom-labels","","","M1","sarcastic"
"html-keyboard-response","170","715311","0.0-9.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","171","720403","0.0-9.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","172","720922","0.0-9.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","173","727664","0.0-9.0-3.0","6738.800000011921","","click","","","","","attention-check","","","F6","deciding"
"html-keyboard-response","174","728681","0.0-11.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","175","733413","0.0-11.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","176","733932","0.0-11.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","177","741397","0.0-11.0-3.0","7461","","nervous","","","","","tom-labels","","","F2","nervous"
"html-keyboard-response","178","742403","0.0-11.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","179","747029","0.0-11.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","180","747545","0.0-11.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","181","751459","0.0-11.0-3.1","3910.2999999523163","","apologetic","","","","","tom-labels","","","F2","despondent"
"html-keyboard-response","182","752476","0.0-11.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","183","757260","0.0-11.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","184","757772","0.0-11.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","185","761107","0.0-11.0-3.2","3331.199999988079","","deciding","","","","","tom-labels","","","M5","preoccupied"
"html-keyboard-response","186","762121","0.0-11.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","187","767049","0.0-11.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","188","767562","0.0-11.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","189","773355","0.0-11.0-3.3","5789.099999964237","","impatient","","","","","tom-labels","","","F4","assertive"
"html-keyboard-response","190","774371","0.0-11.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","191","779182","0.0-11.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","192","779699","0.0-11.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","193","782510","0.0-11.0-3.4","2806.800000011921","","reassuring","","","","","tom-labels","","","F7","embarrassed"
"html-keyboard-response","194","783514","0.0-11.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","195","788652","0.0-11.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","196","789174","0.0-11.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","197","792392","0.0-11.0-3.5","3214.300000011921","","perplexed","","","","","tom-labels","","","M6","perplexed"
"html-keyboard-response","198","793404","0.0-11.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","199","798424","0.0-11.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","200","798932","0.0-11.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","201","814401","0.0-11.0-3.6","15467.600000023842","","tentative","","","","","tom-labels","","","M4","tentative"
"html-keyboard-response","202","815415","0.0-11.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","203","820209","0.0-11.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","204","820721","0.0-11.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","205","822856","0.0-11.0-3.7","2130.699999988079","","hateful","","","","","tom-labels","","","F2","hateful"
"html-keyboard-response","206","823870","0.0-11.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","207","828598","0.0-11.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","208","829108","0.0-11.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","209","833898","0.0-11.0-3.8","4786.600000023842","","ashamed","","","","","tom-labels","","","F3","ashamed"
"html-keyboard-response","210","834910","0.0-11.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","211","839686","0.0-11.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","212","840194","0.0-11.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","213","842593","0.0-11.0-3.9","2395.400000035763","","upset","","","","","tom-labels","","","M1","upset"
"html-keyboard-response","214","843601","0.0-11.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","215","848752","0.0-11.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","216","849263","0.0-11.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","217","862799","0.0-11.0-3.10","13532","","anticipating","","","","","tom-labels","","","M6","anticipating"
"html-keyboard-response","218","863814","0.0-11.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","219","868668","0.0-11.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","220","869185","0.0-11.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","221","876636","0.0-11.0-3.11","7449.899999976158","","fantasizing","","","","","tom-labels","","","F4","arrogant"
"html-keyboard-response","222","877652","0.0-11.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","223","882313","0.0-11.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","224","882834","0.0-11.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
