"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"html-keyboard-response","10","307666","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","11","312661","0.0-8.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","12","313177","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","13","317742","0.0-8.0-3.0","4563.9000000059605","","cautious","","","","","tom-labels","","","F8","decisive"
"html-keyboard-response","14","318758","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","15","323699","0.0-8.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","16","324212","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","17","326829","0.0-8.0-3.1","2616","","relaxed","","","","","tom-labels","","","M6","annoyed"
"html-keyboard-response","18","327838","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","19","332149","0.0-8.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","20","332662","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","21","335198","0.0-8.0-3.2","2534.800000011921","","doubtful","","","","","tom-labels","","","F3","doubtful"
"html-keyboard-response","22","336206","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","23","340563","0.0-8.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","24","341077","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","25","343678","0.0-8.0-3.3","2599.9000000059605","","distrustful","","","","","tom-labels","","","F3","distrustful"
"html-keyboard-response","26","344683","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","27","348979","0.0-8.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","28","349493","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","29","353646","0.0-8.0-3.4","4151.299999982119","","fascinated","","","","","tom-labels","","","M1","fascinated"
"html-keyboard-response","30","354656","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","31","359636","0.0-8.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","32","360148","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","33","362989","0.0-8.0-3.5","2840.5","","joking","","","","","tom-labels","","","F5","joking"
"html-keyboard-response","34","364000","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","35","369017","0.0-8.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","36","369524","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","37","375317","0.0-8.0-3.6","5791.9000000059605","","dispirited","","","","","tom-labels","","","F4","arrogant"
"html-keyboard-response","38","376319","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","381258","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","381768","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","383141","0.0-8.0-3.7","1371.9000000059605","","annoyed","","","","","tom-labels","","","F4","defiant"
"html-keyboard-response","42","384150","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","389253","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","389763","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","392045","0.0-8.0-3.8","2280.600000023842","","terrified","","","","","tom-labels","","","F6","terrified"
"html-keyboard-response","46","393058","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","398047","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","398561","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","49","402445","0.0-8.0-3.9","3883.2999999821186","","cautious","","","","","tom-labels","","","F8","cautious"
"html-keyboard-response","50","403447","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","51","407768","0.0-8.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","52","408277","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","53","410173","0.0-8.0-3.10","1894.5","","incredulous","","","","","tom-labels","","","M1","incredulous"
"html-keyboard-response","54","411181","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","55","416287","0.0-8.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","56","416794","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","57","420677","0.0-8.0-3.11","3882","","tentative","","","","","tom-labels","","","F7","insulting"
"html-keyboard-response","58","421689","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","59","426695","0.0-8.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","60","427206","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","61","432597","0.0-8.0-3.12","5389.700000017881","","guilty","","","","","tom-labels","","","M5","guilty"
"html-keyboard-response","62","433605","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","63","438534","0.0-8.0-1.13","","","","","","","","","","","",""
"image-keyboard-response","64","439052","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","65","441548","0.0-8.0-3.13","2495.5","","affectionate","","","","","tom-labels","","","F4","affectionate"
"html-keyboard-response","66","442564","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","67","447697","0.0-8.0-1.14","","","","","","","","","","","",""
"image-keyboard-response","68","448203","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","69","451684","0.0-8.0-3.14","3480","","panicked","","","","","tom-labels","","","M4","panicked"
"html-keyboard-response","70","452697","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","71","457790","0.0-8.0-1.15","","","","","","","","","","","",""
"image-keyboard-response","72","458304","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","73","460476","0.0-8.0-3.15","2171.5999999940395","","anticipating","","","","","tom-labels","","","F5","anticipating"
"html-keyboard-response","74","461479","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","75","465932","0.0-8.0-1.16","","","","","","","","","","","",""
"image-keyboard-response","76","466437","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","77","469556","0.0-8.0-3.16","3118.300000011921","","convinced","","","","","tom-labels","","","M3","offended"
"html-keyboard-response","78","470562","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","79","476775","0.0-8.0-1.17","","","","","","","","","","","",""
"image-keyboard-response","80","477297","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","81","479660","0.0-8.0-3.17","2361.7999999821186","","satisfied","","","","","tom-labels","","","F4","flustered"
"html-keyboard-response","82","480667","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","83","485686","0.0-8.0-1.18","","","","","","","","","","","",""
"image-keyboard-response","84","486188","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","85","494156","0.0-8.0-3.18","7966.5","","worried","","","","","tom-labels","","","F5","worried"
"html-keyboard-response","86","495160","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","87","500215","0.0-8.0-1.19","","","","","","","","","","","",""
"image-keyboard-response","88","500733","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","89","506044","0.0-8.0-3.19","5310.0999999940395","","resentful","","","","","tom-labels","","","F5","resentful"
"html-keyboard-response","90","507050","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","91","511946","0.0-8.0-1.20","","","","","","","","","","","",""
"image-keyboard-response","92","512457","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","93","515531","0.0-8.0-3.20","3073.100000023842","","eager","","","","","tom-labels","","","F5","eager"
"html-keyboard-response","94","516542","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","95","521708","0.0-8.0-1.21","","","","","","","","","","","",""
"image-keyboard-response","96","522214","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","97","524931","0.0-8.0-3.21","2716.0999999940395","","stern","","","","","tom-labels","","","M2","stern"
"html-keyboard-response","98","525942","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","99","530876","0.0-8.0-1.22","","","","","","","","","","","",""
"image-keyboard-response","100","531393","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","101","537683","0.0-8.0-3.22","6289.699999988079","","fantasizing","","","","","tom-labels","","","M4","fantasizing"
"html-keyboard-response","102","538696","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","103","544914","0.0-8.0-1.23","","","","","","","","","","","",""
"image-keyboard-response","104","545419","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","105","548427","0.0-8.0-3.23","3007","","despondent","","","","","tom-labels","","","F2","despondent"
"html-keyboard-response","106","549429","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","107","554563","0.0-8.0-1.24","","","","","","","","","","","",""
"image-keyboard-response","108","555079","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","109","557595","0.0-8.0-3.24","2515.4000000059605","","earnest","","","","","tom-labels","","","M6","satisfied"
"html-keyboard-response","110","558602","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","111","563579","0.0-8.0-1.25","","","","","","","","","","","",""
"image-keyboard-response","112","564096","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","113","566235","0.0-8.0-3.25","2137","","panicked","","","","","tom-labels","","","F5","panicked"
"html-keyboard-response","114","567242","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","115","572274","0.0-8.0-1.26","","","","","","","","","","","",""
"image-keyboard-response","116","572783","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","117","575267","0.0-8.0-3.26","2482.9000000059605","","terrified","","","","","tom-labels","","","M5","terrified"
"html-keyboard-response","118","576276","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","119","581257","0.0-8.0-1.27","","","","","","","","","","","",""
"image-keyboard-response","120","581767","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","121","589859","0.0-8.0-3.27","8090.5","","nervous","","","","","tom-labels","","","F2","interested"
"html-keyboard-response","122","590863","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","123","595826","0.0-8.0-1.28","","","","","","","","","","","",""
"image-keyboard-response","124","596343","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","125","598066","0.0-8.0-3.28","1722.5999999940395","","suspicious","","","","","tom-labels","","","F6","suspicious"
"html-keyboard-response","126","599081","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","127","602899","0.0-8.0-1.29","","","","","","","","","","","",""
"image-keyboard-response","128","603411","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","129","607074","0.0-8.0-3.29","3662.2999999821186","","disappointed","","","","","tom-labels","","","M1","disappointed"
"html-keyboard-response","130","608083","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","131","613256","0.0-8.0-1.30","","","","","","","","","","","",""
"image-keyboard-response","132","613760","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","133","619674","0.0-8.0-3.30","5913.4000000059605","","embarrassed","","","","","tom-labels","","","M6","convinced"
"html-keyboard-response","134","620690","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","135","625660","0.0-8.0-1.31","","","","","","","","","","","",""
"image-keyboard-response","136","626176","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","137","627786","0.0-8.0-3.31","1608.9000000059605","","intrigued","","","","","tom-labels","","","M4","intrigued"
"html-keyboard-response","138","628795","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","139","632737","0.0-8.0-1.32","","","","","","","","","","","",""
"image-keyboard-response","140","633251","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","141","635050","0.0-8.0-3.32","1798.4000000059605","","entertained","","","","","tom-labels","","","M1","relaxed"
"html-keyboard-response","142","636056","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","143","640527","0.0-8.0-1.33","","","","","","","","","","","",""
"image-keyboard-response","144","641038","0.0-8.0-2.33","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","145","642946","0.0-8.0-3.33","1907.4000000059605","","entertained","","","","","tom-labels","","","F3","entertained"
"html-keyboard-response","146","643958","0.0-8.0-0.34","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","147","648933","0.0-8.0-1.34","","","","","","","","","","","",""
"image-keyboard-response","148","649434","0.0-8.0-2.34","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","149","651426","0.0-8.0-3.34","1990.9000000059605","","serious","","","","","tom-labels","","","M3","decisive"
"html-keyboard-response","150","652440","0.0-8.0-0.35","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","151","656755","0.0-8.0-1.35","","","","","","","","","","","",""
"image-keyboard-response","152","657263","0.0-8.0-2.35","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","153","659682","0.0-8.0-3.35","2417.7999999821186","","deciding","","","","","tom-labels","","","M3","dubious"
"html-keyboard-response","154","660684","0.0-8.0-0.36","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","155","665662","0.0-8.0-1.36","","","","","","","","","","","",""
"image-keyboard-response","156","666165","0.0-8.0-2.36","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","157","670610","0.0-8.0-3.36","4443.9000000059605","","regretful","","","","","tom-labels","","","M4","contemplative"
"html-keyboard-response","158","671624","0.0-8.0-0.37","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","159","678647","0.0-8.0-1.37","","","","","","","","","","","",""
"image-keyboard-response","160","679155","0.0-8.0-2.37","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","161","680993","0.0-8.0-3.37","1837.5999999940395","","nervous","","","","","tom-labels","","","M2","nervous"
"html-keyboard-response","162","681998","0.0-8.0-0.38","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","163","687077","0.0-8.0-1.38","","","","","","","","","","","",""
"image-keyboard-response","164","687594","0.0-8.0-2.38","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","165","689106","0.0-8.0-3.38","1511.0999999940395","","friendly","","","","","tom-labels","","","F8","friendly"
"html-keyboard-response","166","690113","0.0-8.0-0.39","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","167","695265","0.0-8.0-1.39","","","","","","","","","","","",""
"image-keyboard-response","168","695766","0.0-8.0-2.39","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","169","698265","0.0-8.0-3.39","2498.5","","dubious","","","","","tom-labels","","","F4","dubious"
"html-keyboard-response","170","699272","0.0-9.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","171","704230","0.0-9.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","172","704738","0.0-9.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","173","708609","0.0-9.0-3.0","3869.9000000059605","","click","","","","","attention-check","","","F5","joking"
"html-keyboard-response","174","709611","0.0-11.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","175","713952","0.0-11.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","176","714467","0.0-11.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","177","717449","0.0-11.0-3.0","2980.800000011921","","bewildered","","","","","tom-labels","","","M3","aghast"
"html-keyboard-response","178","718458","0.0-11.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","179","723562","0.0-11.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","180","724070","0.0-11.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","181","726385","0.0-11.0-3.1","2314.699999988079","","playful","","","","","tom-labels","","","F2","playful"
"html-keyboard-response","182","727391","0.0-11.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","183","731670","0.0-11.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","184","732183","0.0-11.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","185","734593","0.0-11.0-3.2","2409.199999988079","","defiant","","","","","tom-labels","","","M3","resentful"
"html-keyboard-response","186","735606","0.0-11.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","187","740936","0.0-11.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","188","741445","0.0-11.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","189","745417","0.0-11.0-3.3","3971.5999999940395","","relieved","","","","","tom-labels","","","M6","relieved"
"html-keyboard-response","190","746426","0.0-11.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","191","751629","0.0-11.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","192","752138","0.0-11.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","193","753937","0.0-11.0-3.4","1797.699999988079","","friendly","","","","","tom-labels","","","M5","enthused"
"html-keyboard-response","194","754942","0.0-11.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","195","759708","0.0-11.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","196","760223","0.0-11.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","197","761921","0.0-11.0-3.5","1696.9000000059605","","alarmed","","","","","tom-labels","","","M2","alarmed"
"html-keyboard-response","198","762928","0.0-11.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","199","768002","0.0-11.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","200","768510","0.0-11.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","201","771681","0.0-11.0-3.6","3169.4000000059605","","pensive","","","","","tom-labels","","","F7","anxious"
"html-keyboard-response","202","772687","0.0-11.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","203","777666","0.0-11.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","204","778172","0.0-11.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","205","782328","0.0-11.0-3.7","4155.199999988079","","baffled","","","","","tom-labels","","","M4","baffled"
"html-keyboard-response","206","783345","0.0-11.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","207","788314","0.0-11.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","208","788821","0.0-11.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","209","790849","0.0-11.0-3.8","2026.800000011921","","puzzled","","","","","tom-labels","","","F6","puzzled"
"html-keyboard-response","210","791856","0.0-11.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","211","797215","0.0-11.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","212","797723","0.0-11.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","213","799360","0.0-11.0-3.9","1635.9000000059605","","anticipating","","","","","tom-labels","","","M6","serious"
"html-keyboard-response","214","800374","0.0-11.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","215","805411","0.0-11.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","216","805920","0.0-11.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","217","808600","0.0-11.0-3.10","2679.5","","skeptical","","","","","tom-labels","","","M4","skeptical"
"html-keyboard-response","218","809602","0.0-11.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","219","814747","0.0-11.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","220","815258","0.0-11.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","221","817400","0.0-11.0-3.11","2140.9000000059605","","perplexed","","","","","tom-labels","","","M4","anxious"
"html-keyboard-response","222","818403","0.0-11.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","223","822747","0.0-11.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","224","823253","0.0-11.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
