"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","x","y","actor","target_emotion"
"html-custom-grid-response","29","237127","0.0-8.0-3.4","2956.999999999971","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","32","51","F4","upset"
"html-keyboard-response","30","238129","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","31","245107","0.0-8.0-1.5","","","","","","","","","","","","","",""
"image-keyboard-response","32","245610","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","33","251806","0.0-8.0-3.5","4220.999999999971","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","37","29","M5","embarrassed"
"html-keyboard-response","34","252808","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","35","260108","0.0-8.0-1.6","","","","","","","","","","","","","",""
"image-keyboard-response","36","260610","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","37","270186","0.0-8.0-3.6","8121.000000000058","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","86","10","F6","suspicious"
"html-keyboard-response","38","271187","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","39","277774","0.0-8.0-1.7","","","","","","","","","","","","","",""
"image-keyboard-response","40","278276","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","41","289485","0.0-8.0-3.7","8982","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-54","-12","M1","disappointed"
"html-keyboard-response","42","290487","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","43","297316","0.0-8.0-1.8","","","","","","","","","","","","","",""
"image-keyboard-response","44","297818","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","45","312096","0.0-8.0-3.8","12402","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","80","123","F5","eager"
"html-keyboard-response","46","313098","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","47","319506","0.0-8.0-1.9","","","","","","","","","","","","","",""
"image-keyboard-response","48","320008","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","49","326542","0.0-8.0-3.9","5529","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-8","31","F3","distrustful"
"html-keyboard-response","50","327544","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","51","333939","0.0-8.0-1.10","","","","","","","","","","","","","",""
"image-keyboard-response","52","334442","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","53","339490","0.0-8.0-3.10","4364","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-76","51","F3","regretful"
"html-keyboard-response","54","340492","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","55","346492","0.0-8.0-1.11","","","","","","","","","","","","","",""
"image-keyboard-response","56","346995","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","57","350331","0.0-8.0-3.11","2625","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","115","87","M1","fascinated"
"html-keyboard-response","58","351333","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","59","356197","0.0-8.0-1.12","","","","","","","","","","","","","",""
"image-keyboard-response","60","356699","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","61","363800","0.0-8.0-3.12","6247","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","0","-26","M3","offended"
"html-keyboard-response","62","364802","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","63","372284","0.0-8.0-1.13","","","","","","","","","","","","","",""
"image-keyboard-response","64","372786","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","65","377736","0.0-8.0-3.13","2555","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-1","20","F8","cautious"
"html-keyboard-response","66","378737","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","67","384960","0.0-8.0-1.14","","","","","","","","","","","","","",""
"image-keyboard-response","68","385463","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","69","391444","0.0-8.0-3.14","5223","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","7","39","F8","decisive"
"html-keyboard-response","70","392446","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","71","399788","0.0-8.0-1.15","","","","","","","","","","","","","",""
"image-keyboard-response","72","400290","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","73","403407","0.0-8.0-3.15","2366.000000000058","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","51","-35","M6","indifferent"
"html-keyboard-response","74","404409","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","75","409829","0.0-8.0-1.16","","","","","","","","","","","","","",""
"image-keyboard-response","76","410332","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","77","416840","0.0-8.0-3.16","5493.000000000058","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-24","41","F3","doubtful"
"html-keyboard-response","78","417841","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","79","427331","0.0-8.0-1.17","","","","","","","","","","","","","",""
"image-keyboard-response","80","427833","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","81","436639","0.0-8.0-3.17","7733","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","30","15","F6","contemplative"
"html-keyboard-response","82","437641","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","83","443280","0.0-8.0-1.18","","","","","","","","","","","","","",""
"image-keyboard-response","84","443782","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","85","448969","0.0-8.0-3.18","3710","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-40","56","F3","incredulous"
"html-keyboard-response","86","449970","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","87","458125","0.0-8.0-1.19","","","","","","","","","","","","","",""
"image-keyboard-response","88","458628","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","89","467419","0.0-8.0-3.19","6621","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-50","-25","M2","nervous"
"html-keyboard-response","90","468420","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","91","475691","0.0-8.0-1.20","","","","","","","","","","","","","",""
"image-keyboard-response","92","476194","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","93","479088","0.0-8.0-3.20","1846","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","81","76","F7","contented"
"html-keyboard-response","94","480091","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","95","488126","0.0-8.0-1.21","","","","","","","","","","","","","",""
"image-keyboard-response","96","488629","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","97","493043","0.0-8.0-3.21","3210","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","86","76","M2","desire"
"html-keyboard-response","98","494045","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","99","499992","0.0-8.0-1.22","","","","","","","","","","","","","",""
"image-keyboard-response","100","500494","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","101","506057","0.0-8.0-3.22","4356","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-8","-45","M6","annoyed"
"html-keyboard-response","102","507059","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","103","514751","0.0-8.0-1.23","","","","","","","","","","","","","",""
"image-keyboard-response","104","515254","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","105","520488","0.0-8.0-3.23","4228","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-86","68","F7","insulting"
"html-keyboard-response","106","521490","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","107","528316","0.0-8.0-1.24","","","","","","","","","","","","","",""
"image-keyboard-response","108","528818","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","109","533948","0.0-8.0-3.24","2853","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","128","62","F6","comforting"
"html-keyboard-response","110","534950","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","111","540399","0.0-8.0-1.25","","","","","","","","","","","","","",""
"image-keyboard-response","112","540902","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","113","547653","0.0-8.0-3.25","5188","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-121","58","F3","sarcastic"
"html-keyboard-response","114","548655","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","115","555785","0.0-8.0-1.26","","","","","","","","","","","","","",""
"image-keyboard-response","116","556288","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","117","558511","0.0-8.0-3.26","1210","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","121","118","F2","enthused"
"html-keyboard-response","118","559513","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","119","566338","0.0-8.0-1.27","","","","","","","","","","","","","",""
"image-keyboard-response","120","566841","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","121","573382","0.0-8.0-3.27","5214","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-22","87","F6","puzzled"
"html-keyboard-response","122","574384","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","123","580021","0.0-8.0-1.28","","","","","","","","","","","","","",""
"image-keyboard-response","124","580523","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","125","583786","0.0-8.0-3.28","2136","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-53","-60","M3","resentful"
"html-keyboard-response","126","584788","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","127","591310","0.0-8.0-1.29","","","","","","","","","","","","","",""
"image-keyboard-response","128","591813","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","129","596463","0.0-8.0-3.29","3776","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-78","-95","M4","skeptical"
"html-keyboard-response","130","597464","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","131","604246","0.0-8.0-1.30","","","","","","","","","","","","","",""
"image-keyboard-response","132","604749","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","133","613800","0.0-8.0-3.30","7809","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-103","-65","F8","confused"
"html-keyboard-response","134","614801","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","135","621751","0.0-8.0-1.31","","","","","","","","","","","","","",""
"image-keyboard-response","136","622253","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","137","625590","0.0-8.0-3.31","2553","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-135","-31","F6","hostile"
"html-keyboard-response","138","626592","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","139","633264","0.0-8.0-1.32","","","","","","","","","","","","","",""
"image-keyboard-response","140","633767","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","141","640095","0.0-8.0-3.32","5536.000000000116","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","10","37","F6","reassuring"
"html-keyboard-response","142","641097","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","143","648238","0.0-8.0-1.33","","","","","","","","","","","","","",""
"image-keyboard-response","144","648741","0.0-8.0-2.33","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","145","651991","0.0-8.0-3.33","2410","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-12","-116","M1","dispirited"
"html-keyboard-response","146","652993","0.0-8.0-0.34","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","147","658822","0.0-8.0-1.34","","","","","","","","","","","","","",""
"image-keyboard-response","148","659325","0.0-8.0-2.34","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","149","663404","0.0-8.0-3.34","2841","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-115","70","F3","offended"
"html-keyboard-response","150","664406","0.0-8.0-0.35","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","151","670675","0.0-8.0-1.35","","","","","","","","","","","","","",""
"image-keyboard-response","152","671177","0.0-8.0-2.35","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","153","674912","0.0-8.0-3.35","2808.9999999998836","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-129","-110","M4","worried"
"html-keyboard-response","154","675914","0.0-8.0-0.36","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","155","683163","0.0-8.0-1.36","","","","","","","","","","","","","",""
"image-keyboard-response","156","683665","0.0-8.0-2.36","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","157","686378","0.0-8.0-3.36","1880","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-78","-65","M2","insulting"
"html-keyboard-response","158","687379","0.0-8.0-0.37","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","159","695147","0.0-8.0-1.37","","","","","","","","","","","","","",""
"image-keyboard-response","160","695649","0.0-8.0-2.37","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","161","698445","0.0-8.0-3.37","1633","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","76","-56","M5","contented"
"html-keyboard-response","162","699447","0.0-8.0-0.38","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","163","707073","0.0-8.0-1.38","","","","","","","","","","","","","",""
"image-keyboard-response","164","707575","0.0-8.0-2.38","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","165","711645","0.0-8.0-3.38","3116.9999999998836","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-15","-26","M5","earnest"
"html-keyboard-response","166","712647","0.0-8.0-0.39","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","167","718813","0.0-8.0-1.39","","","","","","","","","","","","","",""
"image-keyboard-response","168","719316","0.0-8.0-2.39","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","169","723928","0.0-8.0-3.39","3064","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-133","141","F5","panicked"
"html-keyboard-response","170","724930","0.0-9.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","171","729633","0.0-9.0-1.0","","","","","","","","","","","","","",""
"image-keyboard-response","172","730135","0.0-9.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
