"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"html-keyboard-response","22","523390","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","23","527962","0.0-8.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","24","528464","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","25","541678","0.0-8.0-3.3","13212.5","","insisting","","","","","tom-labels","","","M2","insisting"
"html-keyboard-response","26","542679","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","27","546558","0.0-8.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","28","547060","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","29","554981","0.0-8.0-3.4","7918.699999809265","","dominant","","","","","tom-labels","","","M1","dominant"
"html-keyboard-response","30","555982","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","31","560385","0.0-8.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","32","560887","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","33","573971","0.0-8.0-3.5","13082","","desire","","","","","tom-labels","","","M2","desire"
"html-keyboard-response","34","574973","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","35","579130","0.0-8.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","36","579632","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","37","585421","0.0-8.0-3.6","5788.099999904633","","anxious","","","","","tom-labels","","","F4","dominant"
"html-keyboard-response","38","586422","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","590333","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","590833","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","603255","0.0-8.0-3.7","12441.299999952316","","incredulous","","","","","tom-labels","","","M1","incredulous"
"html-keyboard-response","42","604255","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","608434","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","608936","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","620693","0.0-8.0-3.8","11762.299999952316","","perplexed","","","","","tom-labels","","","F5","perplexed"
"html-keyboard-response","46","621695","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","625668","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","626169","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","49","634772","0.0-8.0-3.9","8603.400000095367","","distrustful","","","","","tom-labels","","","F3","distrustful"
"html-keyboard-response","50","635773","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","51","639769","0.0-8.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","52","640272","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","53","645911","0.0-8.0-3.10","5638.399999856949","","alarmed","","","","","tom-labels","","","F3","alarmed"
"html-keyboard-response","54","646913","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","55","651072","0.0-8.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","56","651574","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","57","658587","0.0-8.0-3.11","7010.700000047684","","apologetic","","","","","tom-labels","","","F7","apologetic"
"html-keyboard-response","58","659589","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","59","663096","0.0-8.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","60","663598","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","61","668801","0.0-8.0-3.12","5201.900000095367","","disappointed","","","","","tom-labels","","","M1","disappointed"
"html-keyboard-response","62","669803","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","63","674120","0.0-8.0-1.13","","","","","","","","","","","",""
"image-keyboard-response","64","674623","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","65","687739","0.0-8.0-3.13","13114.099999904633","","guilty","","","","","tom-labels","","","M6","curious"
"html-keyboard-response","66","688740","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","67","692665","0.0-8.0-1.14","","","","","","","","","","","",""
"image-keyboard-response","68","693167","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","69","696971","0.0-8.0-3.14","3802.2999999523163","","hateful","","","","","tom-labels","","","M3","hateful"
"html-keyboard-response","70","697972","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","71","703071","0.0-8.0-1.15","","","","","","","","","","","",""
"image-keyboard-response","72","703572","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","73","705788","0.0-8.0-3.15","2214.7000000476837","","flirtatious","","","","","tom-labels","","","M2","flirtatious"
"html-keyboard-response","74","706789","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","75","710930","0.0-8.0-1.16","","","","","","","","","","","",""
"image-keyboard-response","76","711431","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","77","724690","0.0-8.0-3.16","13256.900000095367","","fearful","","","","","tom-labels","","","F4","assertive"
"html-keyboard-response","78","725691","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","79","729713","0.0-8.0-1.17","","","","","","","","","","","",""
"image-keyboard-response","80","730214","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","81","736293","0.0-8.0-3.17","6076.899999856949","","terrified","","","","","tom-labels","","","F5","encouraging"
"html-keyboard-response","82","737294","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","83","741497","0.0-8.0-1.18","","","","","","","","","","","",""
"image-keyboard-response","84","741999","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","85","748062","0.0-8.0-3.18","6062.299999952316","","arrogant","","","","","tom-labels","","","F8","desire"
"html-keyboard-response","86","749063","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","87","753093","0.0-8.0-1.19","","","","","","","","","","","",""
"image-keyboard-response","88","753596","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","89","766782","0.0-8.0-3.19","13185.200000047684","","dispirited","","","","","tom-labels","","","M1","dispirited"
"html-keyboard-response","90","767783","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","91","771840","0.0-8.0-1.20","","","","","","","","","","","",""
"image-keyboard-response","92","772342","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","93","783509","0.0-8.0-3.20","11166.299999952316","","thoughtful","","","","","tom-labels","","","F5","thoughtful"
"html-keyboard-response","94","784511","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","95","788577","0.0-8.0-1.21","","","","","","","","","","","",""
"image-keyboard-response","96","789079","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","97","796487","0.0-8.0-3.21","7407.200000047684","","defiant","","","","","tom-labels","","","F4","defiant"
"html-keyboard-response","98","797488","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","99","805619","0.0-8.0-1.22","","","","","","","","","","","",""
"image-keyboard-response","100","806121","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","101","831687","0.0-8.0-3.22","25564.799999952316","","fantasizing","","","","","tom-labels","","","F6","accusing"
"html-keyboard-response","102","832688","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","103","836974","0.0-8.0-1.23","","","","","","","","","","","",""
"image-keyboard-response","104","837476","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","105","844871","0.0-8.0-3.23","7393.600000143051","","indifferent","","","","","tom-labels","","","F4","irritated"
"html-keyboard-response","106","845873","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","107","849752","0.0-8.0-1.24","","","","","","","","","","","",""
"image-keyboard-response","108","850254","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","109","854117","0.0-8.0-3.24","3861.5999999046326","","amused","","","","","tom-labels","","","M1","amused"
"html-keyboard-response","110","855119","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","111","859361","0.0-8.0-1.25","","","","","","","","","","","",""
"image-keyboard-response","112","859863","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","113","876971","0.0-8.0-3.25","17106.299999952316","","impatient","","","","","tom-labels","","","M3","impatient"
"html-keyboard-response","114","877972","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","115","882108","0.0-8.0-1.26","","","","","","","","","","","",""
"image-keyboard-response","116","882610","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","117","885519","0.0-8.0-3.26","2907.5","","terrified","","","","","tom-labels","","","M5","terrified"
"html-keyboard-response","118","886521","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","119","890944","0.0-8.0-1.27","","","","","","","","","","","",""
"image-keyboard-response","120","891446","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","121","897407","0.0-8.0-3.27","5958.700000047684","","depressed","","","","","tom-labels","","","M6","depressed"
"html-keyboard-response","122","898408","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","123","902365","0.0-8.0-1.28","","","","","","","","","","","",""
"image-keyboard-response","124","902866","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","125","918856","0.0-8.0-3.28","15988.299999952316","","fascinated","","","","","tom-labels","","","M1","fascinated"
"html-keyboard-response","126","919856","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","127","924003","0.0-8.0-1.29","","","","","","","","","","","",""
"image-keyboard-response","128","924505","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","129","946218","0.0-8.0-3.29","21711.89999985695","","embarrassed","","","","","tom-labels","","","M5","embarrassed"
"html-keyboard-response","130","947219","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","131","951500","0.0-8.0-1.30","","","","","","","","","","","",""
"image-keyboard-response","132","952001","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","133","983839","0.0-8.0-3.30","31836.10000014305","","earnest","","","","","tom-labels","","","M2","insulting"
"html-keyboard-response","134","984841","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","135","989302","0.0-8.0-1.31","","","","","","","","","","","",""
"image-keyboard-response","136","989805","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","137","1000376","0.0-8.0-3.31","10569.800000190735","","anticipating","","","","","tom-labels","","","F4","arrogant"
"html-keyboard-response","138","1001378","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","139","1005397","0.0-8.0-1.32","","","","","","","","","","","",""
"image-keyboard-response","140","1005899","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","141","1025620","0.0-8.0-3.32","19719.400000095367","","apologetic","","","","","tom-labels","","","F7","contented"
"html-keyboard-response","142","1026621","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","143","1030602","0.0-8.0-1.33","","","","","","","","","","","",""
"image-keyboard-response","144","1031104","0.0-8.0-2.33","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","145","1044542","0.0-8.0-3.33","13437.400000095367","","arrogant","","","","","tom-labels","","","M1","arrogant"
"html-keyboard-response","146","1045543","0.0-8.0-0.34","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","147","1049758","0.0-8.0-1.34","","","","","","","","","","","",""
"image-keyboard-response","148","1050259","0.0-8.0-2.34","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","149","1054685","0.0-8.0-3.34","4424.400000095367","","interested","","","","","tom-labels","","","F2","interested"
"html-keyboard-response","150","1055686","0.0-8.0-0.35","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","151","1059897","0.0-8.0-1.35","","","","","","","","","","","",""
"image-keyboard-response","152","1060400","0.0-8.0-2.35","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","153","1071113","0.0-8.0-3.35","10711.799999952316","","insisting","","","","","tom-labels","","","F3","insisting"
"html-keyboard-response","154","1072114","0.0-8.0-0.36","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","155","1076145","0.0-8.0-1.36","","","","","","","","","","","",""
"image-keyboard-response","156","1076647","0.0-8.0-2.36","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","157","1079852","0.0-8.0-3.36","3204.2999999523163","","panicked","","","","","tom-labels","","","F5","panicked"
"html-keyboard-response","158","1080853","0.0-8.0-0.37","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","159","1084829","0.0-8.0-1.37","","","","","","","","","","","",""
"image-keyboard-response","160","1085331","0.0-8.0-2.37","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","161","1105930","0.0-8.0-3.37","20598.39999985695","","imploring","","","","","tom-labels","","","M3","imploring"
"html-keyboard-response","162","1106931","0.0-8.0-0.38","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","163","1111918","0.0-8.0-1.38","","","","","","","","","","","",""
"image-keyboard-response","164","1112420","0.0-8.0-2.38","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","165","1117683","0.0-8.0-3.38","5262.599999904633","","hostile","","","","","tom-labels","","","F6","hostile"
"html-keyboard-response","166","1118685","0.0-8.0-0.39","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","167","1122681","0.0-8.0-1.39","","","","","","","","","","","",""
"image-keyboard-response","168","1123184","0.0-8.0-2.39","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","169","1139802","0.0-8.0-3.39","16616.900000095367","","suspicious","","","","","tom-labels","","","F3","pensive"
"html-keyboard-response","170","1140802","0.0-9.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","171","1145099","0.0-9.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","172","1145601","0.0-9.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","173","1158482","0.0-9.0-3.0","12880.099999904633","","click","","","","","attention-check","","","M2","desire"
"html-keyboard-response","174","1159482","0.0-11.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","175","1163698","0.0-11.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","176","1164200","0.0-11.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","177","1168808","0.0-11.0-3.0","4607.5","","confused","","","","","tom-labels","","","M4","confused"
"html-keyboard-response","178","1169809","0.0-11.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","179","1173733","0.0-11.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","180","1174237","0.0-11.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","181","1178604","0.0-11.0-3.1","4365.900000095367","","offended","","","","","tom-labels","","","F3","offended"
"html-keyboard-response","182","1179606","0.0-11.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","183","1184415","0.0-11.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","184","1184919","0.0-11.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","185","1191046","0.0-11.0-3.2","6125.299999952316","","relieved","","","","","tom-labels","","","F6","relieved"
"html-keyboard-response","186","1192047","0.0-11.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","187","1196878","0.0-11.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","188","1197380","0.0-11.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","189","1205190","0.0-11.0-3.3","7808.799999952316","","contemplative","","","","","tom-labels","","","F6","contemplative"
"html-keyboard-response","190","1206192","0.0-11.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","191","1209400","0.0-11.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","192","1209902","0.0-11.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","193","1216441","0.0-11.0-3.4","6536.399999856949","","joking","","","","","tom-labels","","","M2","joking"
"html-keyboard-response","194","1217442","0.0-11.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","195","1221658","0.0-11.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","196","1222160","0.0-11.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","197","1239772","0.0-11.0-3.5","17610.700000047684","","decisive","","","","","tom-labels","","","F8","cautious"
"html-keyboard-response","198","1240774","0.0-11.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","199","1245180","0.0-11.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","200","1245681","0.0-11.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","201","1252416","0.0-11.0-3.6","6733.299999952316","","puzzled","","","","","tom-labels","","","M5","preoccupied"
"html-keyboard-response","202","1253418","0.0-11.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","203","1257557","0.0-11.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","204","1258059","0.0-11.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","205","1274664","0.0-11.0-3.7","16602.299999952316","","intrigued","","","","","tom-labels","","","F5","intrigued"
"html-keyboard-response","206","1275666","0.0-11.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","207","1279629","0.0-11.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","208","1280131","0.0-11.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","209","1332005","0.0-11.0-3.8","51871.40000009537","","pensive","","","","","tom-labels","","","M1","pensive"
"html-keyboard-response","210","1333006","0.0-11.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","211","1337174","0.0-11.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","212","1337676","0.0-11.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","213","1352071","0.0-11.0-3.9","14393.700000047684","","jealous","","","","","tom-labels","","","M4","baffled"
"html-keyboard-response","214","1353072","0.0-11.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","215","1357414","0.0-11.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","216","1357915","0.0-11.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","217","1369891","0.0-11.0-3.10","11973.700000047684","","skeptical","","","","","tom-labels","","","F5","skeptical"
"html-keyboard-response","218","1370892","0.0-11.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","219","1374891","0.0-11.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","220","1375394","0.0-11.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","221","1383909","0.0-11.0-3.11","8513.899999856949","","threatening","","","","","tom-labels","","","M3","threatening"
"html-keyboard-response","222","1384910","0.0-11.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","223","1390635","0.0-11.0-1.12","","","","","","","","","","","",""
