"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"html-keyboard-response","10","315709","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","11","322501","0.0-8.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","12","323017","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","13","326361","0.0-8.0-3.0","3343.100000023842","","uneasy","","","","","tom-labels","","","F7","uneasy"
"html-keyboard-response","14","327371","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","15","332086","0.0-8.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","16","332591","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","17","338412","0.0-8.0-3.1","5819","","skeptical","","","","","tom-labels","","","M2","distrustful"
"html-keyboard-response","18","339428","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","19","345796","0.0-8.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","20","346303","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","21","348549","0.0-8.0-3.2","2244.7999999523163","","playful","","","","","tom-labels","","","F2","playful"
"html-keyboard-response","22","349555","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","23","356160","0.0-8.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","24","356665","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","25","359805","0.0-8.0-3.3","3139.5","","indecisive","","","","","tom-labels","","","F4","stern"
"html-keyboard-response","26","360820","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","27","365210","0.0-8.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","28","365727","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","29","368991","0.0-8.0-3.4","3263.2000000476837","","alarmed","","","","","tom-labels","","","M2","alarmed"
"html-keyboard-response","30","370012","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","31","375932","0.0-8.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","32","376448","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","33","381247","0.0-8.0-3.5","4798","","preoccupied","","","","","tom-labels","","","M5","preoccupied"
"html-keyboard-response","34","382252","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","35","388147","0.0-8.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","36","388662","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","37","392683","0.0-8.0-3.6","4019.899999976158","","concerned","","","","","tom-labels","","","F4","indifferent"
"html-keyboard-response","38","393695","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","399072","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","399586","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","402506","0.0-8.0-3.7","2919.3000000715256","","doubtful","","","","","tom-labels","","","F3","doubtful"
"html-keyboard-response","42","403521","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","409633","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","410152","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","412097","0.0-8.0-3.8","1943.5","","preoccupied","","","","","tom-labels","","","F3","preoccupied"
"html-keyboard-response","46","413098","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","417930","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","418435","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","49","421447","0.0-8.0-3.9","3011.7000000476837","","worried","","","","","tom-labels","","","F5","worried"
"html-keyboard-response","50","422458","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","51","428746","0.0-8.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","52","429265","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","53","433677","0.0-8.0-3.10","4410.600000023842","","stern","","","","","tom-labels","","","M3","impatient"
"html-keyboard-response","54","434680","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","55","440611","0.0-8.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","56","441117","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","57","445497","0.0-8.0-3.11","4378.5","","enthused","","","","","tom-labels","","","M5","enthused"
"html-keyboard-response","58","446502","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","59","452083","0.0-8.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","60","452597","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","61","457667","0.0-8.0-3.12","5068.899999976158","","depressed","","","","","tom-labels","","","F8","decisive"
"html-keyboard-response","62","458684","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","63","464522","0.0-8.0-1.13","","","","","","","","","","","",""
"image-keyboard-response","64","465026","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","65","468297","0.0-8.0-3.13","3270.100000023842","","uneasy","","","","","tom-labels","","","M2","uneasy"
"html-keyboard-response","66","469311","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","67","474692","0.0-8.0-1.14","","","","","","","","","","","",""
"image-keyboard-response","68","475206","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","69","480445","0.0-8.0-3.14","5238.5","","fascinated","","","","","tom-labels","","","F3","fascinated"
"html-keyboard-response","70","481457","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","71","491323","0.0-8.0-1.15","","","","","","","","","","","",""
"image-keyboard-response","72","491833","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","73","494533","0.0-8.0-3.15","2699.0999999046326","","accusing","","","","","tom-labels","","","F6","accusing"
"html-keyboard-response","74","495535","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","75","500122","0.0-8.0-1.16","","","","","","","","","","","",""
"image-keyboard-response","76","500639","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","77","503303","0.0-8.0-3.16","2663","","apologetic","","","","","tom-labels","","","F7","apologetic"
"html-keyboard-response","78","504325","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","79","510333","0.0-8.0-1.17","","","","","","","","","","","",""
"image-keyboard-response","80","510847","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","81","515197","0.0-8.0-3.17","4348.899999976158","","perplexed","","","","","tom-labels","","","F5","perplexed"
"html-keyboard-response","82","516198","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","83","520923","0.0-8.0-1.18","","","","","","","","","","","",""
"image-keyboard-response","84","521440","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","85","524055","0.0-8.0-3.18","2613.899999976158","","nervous","","","","","tom-labels","","","M4","flustered"
"html-keyboard-response","86","525072","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","87","530028","0.0-8.0-1.19","","","","","","","","","","","",""
"image-keyboard-response","88","530548","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","89","532915","0.0-8.0-3.19","2365.600000023842","","decisive","","","","","tom-labels","","","M3","decisive"
"html-keyboard-response","90","533927","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","91","540794","0.0-8.0-1.20","","","","","","","","","","","",""
"image-keyboard-response","92","541302","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","93","544499","0.0-8.0-3.20","3195.600000023842","","flirtatious","","","","","tom-labels","","","M2","flirtatious"
"html-keyboard-response","94","545505","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","95","550805","0.0-8.0-1.21","","","","","","","","","","","",""
"image-keyboard-response","96","551311","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","97","553775","0.0-8.0-3.21","2462.8000000715256","","incredulous","","","","","tom-labels","","","M1","incredulous"
"html-keyboard-response","98","554783","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","99","562335","0.0-8.0-1.22","","","","","","","","","","","",""
"image-keyboard-response","100","562838","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","101","565559","0.0-8.0-3.22","2719.399999976158","","suspicious","","","","","tom-labels","","","F6","suspicious"
"html-keyboard-response","102","566578","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","103","572551","0.0-8.0-1.23","","","","","","","","","","","",""
"image-keyboard-response","104","573064","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","105","578001","0.0-8.0-3.23","4935.700000047684","","hateful","","","","","tom-labels","","","F2","hateful"
"html-keyboard-response","106","579003","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","107","583621","0.0-8.0-1.24","","","","","","","","","","","",""
"image-keyboard-response","108","584138","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","109","587143","0.0-8.0-3.24","3004.2000000476837","","reassuring","","","","","tom-labels","","","M5","friendly"
"html-keyboard-response","110","588155","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","111","592530","0.0-8.0-1.25","","","","","","","","","","","",""
"image-keyboard-response","112","593041","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","113","596309","0.0-8.0-3.25","3266.7000000476837","","fascinated","","","","","tom-labels","","","M1","fascinated"
"html-keyboard-response","114","597313","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","115","604435","0.0-8.0-1.26","","","","","","","","","","","",""
"image-keyboard-response","116","604950","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","117","606363","0.0-8.0-3.26","1412.1000000238419","","terrified","","","","","tom-labels","","","F6","terrified"
"html-keyboard-response","118","607367","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","119","611311","0.0-8.0-1.27","","","","","","","","","","","",""
"image-keyboard-response","120","611824","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","121","614285","0.0-8.0-3.27","2460.100000023842","","disappointed","","","","","tom-labels","","","M1","disappointed"
"html-keyboard-response","122","615289","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","123","622813","0.0-8.0-1.28","","","","","","","","","","","",""
"image-keyboard-response","124","623319","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","125","626705","0.0-8.0-3.28","3385","","reflective","","","","","tom-labels","","","M6","reflective"
"html-keyboard-response","126","627721","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","127","633741","0.0-8.0-1.29","","","","","","","","","","","",""
"image-keyboard-response","128","634257","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","129","636189","0.0-8.0-3.29","1930.5","","joking","","","","","tom-labels","","","M2","joking"
"html-keyboard-response","130","637191","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","131","643187","0.0-8.0-1.30","","","","","","","","","","","",""
"image-keyboard-response","132","643700","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","133","648865","0.0-8.0-3.30","5163.399999976158","","eager","","","","","tom-labels","","","F5","eager"
"html-keyboard-response","134","649871","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","135","654775","0.0-8.0-1.31","","","","","","","","","","","",""
"image-keyboard-response","136","655280","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","137","656835","0.0-8.0-3.31","1554","","contemplative","","","","","tom-labels","","","M6","relieved"
"html-keyboard-response","138","657850","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","139","663419","0.0-8.0-1.32","","","","","","","","","","","",""
"image-keyboard-response","140","663934","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","141","668721","0.0-8.0-3.32","4785.899999976158","","deciding","","","","","tom-labels","","","F4","irritated"
"html-keyboard-response","142","669724","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","143","676487","0.0-8.0-1.33","","","","","","","","","","","",""
"image-keyboard-response","144","676996","0.0-8.0-2.33","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","145","679697","0.0-8.0-3.33","2700.100000023842","","worried","","","","","tom-labels","","","M4","worried"
"html-keyboard-response","146","680711","0.0-8.0-0.34","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","147","686566","0.0-8.0-1.34","","","","","","","","","","","",""
"image-keyboard-response","148","687080","0.0-8.0-2.34","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","149","690047","0.0-8.0-3.34","2966","","concerned","","","","","tom-labels","","","F7","concerned"
"html-keyboard-response","150","691067","0.0-8.0-0.35","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","151","696885","0.0-8.0-1.35","","","","","","","","","","","",""
"image-keyboard-response","152","697403","0.0-8.0-2.35","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","153","700179","0.0-8.0-3.35","2775","","skeptical","","","","","tom-labels","","","F2","curious"
"html-keyboard-response","154","701188","0.0-8.0-0.36","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","155","705779","0.0-8.0-1.36","","","","","","","","","","","",""
"image-keyboard-response","156","706290","0.0-8.0-2.36","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","157","715880","0.0-8.0-3.36","9590","","interested","","","","","tom-labels","","","M5","interested"
"html-keyboard-response","158","716893","0.0-8.0-0.37","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","159","721793","0.0-8.0-1.37","","","","","","","","","","","",""
"image-keyboard-response","160","722296","0.0-8.0-2.37","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","161","724654","0.0-8.0-3.37","2357.399999976158","","flirtatious","","","","","tom-labels","","","M2","insisting"
"html-keyboard-response","162","725660","0.0-8.0-0.38","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","163","731001","0.0-8.0-1.38","","","","","","","","","","","",""
"image-keyboard-response","164","731503","0.0-8.0-2.38","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","165","734045","0.0-8.0-3.38","2540.7999999523163","","depressed","","","","","tom-labels","","","F3","depressed"
"html-keyboard-response","166","735053","0.0-8.0-0.39","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","167","740240","0.0-8.0-1.39","","","","","","","","","","","",""
"image-keyboard-response","168","740756","0.0-8.0-2.39","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","169","743867","0.0-8.0-3.39","3109.600000023842","","hopeful","","","","","tom-labels","","","F2","hopeful"
"html-keyboard-response","170","744876","0.0-9.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","171","749361","0.0-9.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","172","749867","0.0-9.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","173","757561","0.0-9.0-3.0","7692.899999976158","","click","","","","","attention-check","","","M5","preoccupied"
"html-keyboard-response","174","758572","0.0-11.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","175","763393","0.0-11.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","176","763897","0.0-11.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","177","766432","0.0-11.0-3.0","2533.7999999523163","","encouraging","","","","","tom-labels","","","M2","encouraging"
"html-keyboard-response","178","767445","0.0-11.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","179","772152","0.0-11.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","180","772660","0.0-11.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","181","776776","0.0-11.0-3.1","4115.5","","contented","","","","","tom-labels","","","M4","reassuring"
"html-keyboard-response","182","777783","0.0-11.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","183","783646","0.0-11.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","184","784158","0.0-11.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","185","786470","0.0-11.0-3.2","2312","","curious","","","","","tom-labels","","","M6","curious"
"html-keyboard-response","186","787476","0.0-11.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","187","793597","0.0-11.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","188","794106","0.0-11.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","189","796213","0.0-11.0-3.3","2105","","panicked","","","","","tom-labels","","","M4","panicked"
"html-keyboard-response","190","797222","0.0-11.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","191","802213","0.0-11.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","192","802727","0.0-11.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","193","806964","0.0-11.0-3.4","4236.599999904633","","reassuring","","","","","tom-labels","","","F6","reassuring"
"html-keyboard-response","194","807981","0.0-11.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","195","813252","0.0-11.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","196","813770","0.0-11.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","197","816230","0.0-11.0-3.5","2459","","distrustful","","","","","tom-labels","","","F3","distrustful"
"html-keyboard-response","198","817232","0.0-11.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","199","823122","0.0-11.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","200","823638","0.0-11.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","201","826565","0.0-11.0-3.6","2925.6999999284744","","regretful","","","","","tom-labels","","","F7","embarrassed"
"html-keyboard-response","202","827577","0.0-11.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","203","832838","0.0-11.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","204","833348","0.0-11.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","205","836364","0.0-11.0-3.7","3015.2000000476837","","impatient","","","","","tom-labels","","","F4","impatient"
"html-keyboard-response","206","837382","0.0-11.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","207","843380","0.0-11.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","208","843888","0.0-11.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","209","848088","0.0-11.0-3.8","4199.399999976158","","hostile","","","","","tom-labels","","","F6","hostile"
"html-keyboard-response","210","849105","0.0-11.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","211","854940","0.0-11.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","212","855444","0.0-11.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","213","858110","0.0-11.0-3.9","2665.5","","upset","","","","","tom-labels","","","F4","upset"
"html-keyboard-response","214","859111","0.0-11.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","215","864477","0.0-11.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","216","864980","0.0-11.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","217","870568","0.0-11.0-3.10","5587.5","","confused","","","","","tom-labels","","","M1","deciding"
"html-keyboard-response","218","871582","0.0-11.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","219","876597","0.0-11.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","220","877107","0.0-11.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","221","878802","0.0-11.0-3.11","1694.1000000238419","","contemplative","","","","","tom-labels","","","F6","contemplative"
"html-keyboard-response","222","879807","0.0-11.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","223","887007","0.0-11.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","224","887513","0.0-11.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","225","894934","0.0-11.0-3.12","7420.300000071526","","encouraging","","","","","tom-labels","","","F4","affectionate"
