"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","x","y","actor","target_emotion"
"html-keyboard-response","10","306188","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","11","315289","0.0-8.0-1.0","","","","","","","","","","","","","",""
"image-keyboard-response","12","315800","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","13","324137","0.0-8.0-3.0","6220.4000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-148","-98","M1","dispirited"
"html-keyboard-response","14","325140","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","15","333119","0.0-8.0-1.1","","","","","","","","","","","","","",""
"image-keyboard-response","16","333627","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","17","339857","0.0-8.0-3.1","4421.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-75","-145","M3","aghast"
"html-keyboard-response","18","340867","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","19","351607","0.0-8.0-1.2","","","","","","","","","","","","","",""
"image-keyboard-response","20","352114","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","21","357481","0.0-8.0-3.2","2857.4000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-80","-77","M3","accusing"
"html-keyboard-response","22","358484","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","23","370382","0.0-8.0-1.3","","","","","","","","","","","","","",""
"image-keyboard-response","24","370900","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","25","379117","0.0-8.0-3.3","5823.9000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-141","145","M4","baffled"
"html-keyboard-response","26","380135","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","27","391165","0.0-8.0-1.4","","","","","","","","","","","","","",""
"image-keyboard-response","28","391675","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","29","415946","0.0-8.0-3.4","21296.69999998808","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","146","47","M5","enthused"
"html-keyboard-response","30","416965","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","31","428043","0.0-8.0-1.5","","","","","","","","","","","","","",""
"image-keyboard-response","32","428558","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","33","439178","0.0-8.0-3.5","7077.9000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-1","3","F5","perplexed"
"html-keyboard-response","34","440192","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","35","453543","0.0-8.0-1.6","","","","","","","","","","","","","",""
"image-keyboard-response","36","454059","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","37","469508","0.0-8.0-3.6","12767.899999976158","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","136","42","F6","sympathetic"
"html-keyboard-response","38","470516","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","39","479547","0.0-8.0-1.7","","","","","","","","","","","","","",""
"image-keyboard-response","40","480061","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","41","491200","0.0-8.0-3.7","8817.399999976158","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-144","8","F5","skeptical"
"html-keyboard-response","42","492208","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","43","501303","0.0-8.0-1.8","","","","","","","","","","","","","",""
"image-keyboard-response","44","501809","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","45","508046","0.0-8.0-3.8","2865.7000000178814","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-143","33","M5","embarrassed"
"html-keyboard-response","46","509055","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","47","522489","0.0-8.0-1.9","","","","","","","","","","","","","",""
"image-keyboard-response","48","523002","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","49","538171","0.0-8.0-3.9","9933.40000000596","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-124","-1","F6","contemplative"
"html-keyboard-response","50","539189","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","51","548724","0.0-8.0-1.10","","","","","","","","","","","","","",""
"image-keyboard-response","52","549232","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","53","558893","0.0-8.0-3.10","6063","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-140","21","M3","imploring"
"html-keyboard-response","54","559901","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","55","567357","0.0-8.0-1.11","","","","","","","","","","","","","",""
"image-keyboard-response","56","567861","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","57","578107","0.0-8.0-3.11","4858","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-12","1","F3","pensive"
"html-keyboard-response","58","579119","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","59","589032","0.0-8.0-1.12","","","","","","","","","","","","","",""
"image-keyboard-response","60","589541","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","61","603065","0.0-8.0-3.12","10073","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","93","14","M2","desire"
"html-keyboard-response","62","604077","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","63","611167","0.0-8.0-1.13","","","","","","","","","","","","","",""
"image-keyboard-response","64","611676","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","65","625426","0.0-8.0-3.13","10739.199999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-5","7","F3","regretful"
"html-keyboard-response","66","626435","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","67","635707","0.0-8.0-1.14","","","","","","","","","","","","","",""
"image-keyboard-response","68","636213","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","69","655718","0.0-8.0-3.14","16684","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","74","147","F2","confident"
"html-keyboard-response","70","656730","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","71","667113","0.0-8.0-1.15","","","","","","","","","","","","","",""
"image-keyboard-response","72","667627","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","73","681835","0.0-8.0-3.15","10447.5","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-145","-141","M2","cautious"
"html-keyboard-response","74","682848","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","75","692545","0.0-8.0-1.16","","","","","","","","","","","","","",""
"image-keyboard-response","76","693054","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","77","699651","0.0-8.0-3.16","4811.5","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","74","26","M6","reflective"
"html-keyboard-response","78","700660","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","79","711705","0.0-8.0-1.17","","","","","","","","","","","","","",""
"image-keyboard-response","80","712211","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","81","719176","0.0-8.0-3.17","3847.100000023842","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-2","3","M3","assertive"
"html-keyboard-response","82","720185","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","83","728641","0.0-8.0-1.18","","","","","","","","","","","","","",""
"image-keyboard-response","84","729157","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","85","739587","0.0-8.0-3.18","7943.0999999940395","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","67","26","F2","interested"
"html-keyboard-response","86","740592","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","87","749150","0.0-8.0-1.19","","","","","","","","","","","","","",""
"image-keyboard-response","88","749660","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","89","768213","0.0-8.0-3.19","16739.90000000596","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","8","-87","F6","suspicious"
"html-keyboard-response","90","769224","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","91","775744","0.0-8.0-1.20","","","","","","","","","","","","","",""
"image-keyboard-response","92","776258","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","93","786083","0.0-8.0-3.20","7530.200000017881","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-80","-81","M1","disappointed"
"html-keyboard-response","94","787096","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","95","795496","0.0-8.0-1.21","","","","","","","","","","","","","",""
"image-keyboard-response","96","796009","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","97","805053","0.0-8.0-3.21","7270.199999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","67","76","F4","affectionate"
"html-keyboard-response","98","806066","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","99","816227","0.0-8.0-1.22","","","","","","","","","","","","","",""
"image-keyboard-response","100","816738","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","101","828196","0.0-8.0-3.22","8541.899999976158","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","127","145","F5","amused"
"html-keyboard-response","102","829209","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","103","839100","0.0-8.0-1.23","","","","","","","","","","","","","",""
"image-keyboard-response","104","839602","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","105","846583","0.0-8.0-3.23","6233.5999999940395","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-83","-76","F4","assertive"
"html-keyboard-response","106","847595","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","107","858301","0.0-8.0-1.24","","","","","","","","","","","","","",""
"image-keyboard-response","108","858809","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","109","873821","0.0-8.0-3.24","10537","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","133","59","M2","flirtatious"
"html-keyboard-response","110","874836","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","111","883613","0.0-8.0-1.25","","","","","","","","","","","","","",""
"image-keyboard-response","112","884132","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","113","895724","0.0-8.0-3.25","10626.199999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","86","62","F7","contented"
"html-keyboard-response","114","896741","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","115","905945","0.0-8.0-1.26","","","","","","","","","","","","","",""
"image-keyboard-response","116","906459","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","117","917420","0.0-8.0-3.26","8980.40000000596","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-145","-146","F2","hateful"
"html-keyboard-response","118","918426","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","119","928789","0.0-8.0-1.27","","","","","","","","","","","","","",""
"image-keyboard-response","120","929303","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","121","939615","0.0-8.0-3.27","4106.4000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-4","2","F4","upset"
"html-keyboard-response","122","940625","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","123","951058","0.0-8.0-1.28","","","","","","","","","","","","","",""
"image-keyboard-response","124","951573","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","125","957027","0.0-8.0-3.28","3115.9000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","140","71","M4","affectionate"
"html-keyboard-response","126","958042","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","127","966227","0.0-8.0-1.29","","","","","","","","","","","","","",""
"image-keyboard-response","128","966732","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","129","976346","0.0-8.0-3.29","5160.0999999940395","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-73","142","F5","panicked"
"html-keyboard-response","130","977360","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","131","987976","0.0-8.0-1.30","","","","","","","","","","","","","",""
"image-keyboard-response","132","988481","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","133","1004969","0.0-8.0-3.30","14992.200000017881","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-93","-65","F5","worried"
"html-keyboard-response","134","1005984","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","135","1016011","0.0-8.0-1.31","","","","","","","","","","","","","",""
"image-keyboard-response","136","1016517","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","137","1024622","0.0-8.0-3.31","7098.5999999940395","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-29","18","F7","uneasy"
"html-keyboard-response","138","1025628","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","139","1034485","0.0-8.0-1.32","","","","","","","","","","","","","",""
"image-keyboard-response","140","1034995","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","141","1042369","0.0-8.0-3.32","3049","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-85","33","M4","flustered"
"html-keyboard-response","142","1043386","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","143","1052258","0.0-8.0-1.33","","","","","","","","","","","","","",""
"image-keyboard-response","144","1052769","0.0-8.0-2.33","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","145","1061059","0.0-8.0-3.33","6777.700000017881","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","4","32","M1","sarcastic"
"html-keyboard-response","146","1062077","0.0-8.0-0.34","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","147","1070381","0.0-8.0-1.34","","","","","","","","","","","","","",""
"image-keyboard-response","148","1070894","0.0-8.0-2.34","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","149","1077422","0.0-8.0-3.34","5086.4000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-87","13","F2","baffled"
"html-keyboard-response","150","1078432","0.0-8.0-0.35","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","151","1090254","0.0-8.0-1.35","","","","","","","","","","","","","",""
"image-keyboard-response","152","1090769","0.0-8.0-2.35","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","153","1106086","0.0-8.0-3.35","12553.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-68","-17","M6","puzzled"
"html-keyboard-response","154","1107104","0.0-8.0-0.36","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","155","1115633","0.0-8.0-1.36","","","","","","","","","","","","","",""
"image-keyboard-response","156","1116148","0.0-8.0-2.36","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","157","1121750","0.0-8.0-3.36","2971","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","66","72","M5","eager"
"html-keyboard-response","158","1122765","0.0-8.0-0.37","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","159","1130445","0.0-8.0-1.37","","","","","","","","","","","","","",""
"image-keyboard-response","160","1130952","0.0-8.0-2.37","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","161","1139730","0.0-8.0-3.37","7987.300000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-19","-138","M3","dubious"
"html-keyboard-response","162","1140744","0.0-8.0-0.38","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","163","1149453","0.0-8.0-1.38","","","","","","","","","","","","","",""
"image-keyboard-response","164","1149957","0.0-8.0-2.38","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","165","1159905","0.0-8.0-3.38","7727.9000000059605","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-148","100","F8","decisive"
"html-keyboard-response","166","1160911","0.0-8.0-0.39","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","167","1171197","0.0-8.0-1.39","","","","","","","","","","","","","",""
"image-keyboard-response","168","1171703","0.0-8.0-2.39","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","169","1178754","0.0-8.0-3.39","4866.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-78","-67","M3","decisive"
