"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","x","y","actor","target_emotion"
"html-keyboard-response","10","540543","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","11","587511","0.0-8.0-1.0","","","","","","","","","","","","","",""
"image-keyboard-response","12","588013","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","13","602515","0.0-8.0-3.0","13389.400000035763","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-66","-76","F3","distrustful"
"html-keyboard-response","14","603518","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","15","622498","0.0-8.0-1.1","","","","","","","","","","","","","",""
"image-keyboard-response","16","623002","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","17","686746","0.0-8.0-3.1","63321.5","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-51","-84","M6","anticipating"
"html-keyboard-response","18","687759","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","19","696274","0.0-8.0-1.2","","","","","","","","","","","","","",""
"image-keyboard-response","20","696783","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","21","699536","0.0-8.0-3.2","2660","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","50","-66","M4","concerned"
"html-keyboard-response","22","700544","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","23","708781","0.0-8.0-1.3","","","","","","","","","","","","","",""
"image-keyboard-response","24","709283","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","25","712162","0.0-8.0-3.3","2725.100000023842","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","81","-132","F4","imploring"
"html-keyboard-response","26","713177","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","27","720779","0.0-8.0-1.4","","","","","","","","","","","","","",""
"image-keyboard-response","28","721296","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","29","728052","0.0-8.0-3.4","6133.700000047684","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","51","36","M2","doubtful"
"html-keyboard-response","30","729069","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","31","735955","0.0-8.0-1.5","","","","","","","","","","","","","",""
"image-keyboard-response","32","736459","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","33","738169","0.0-8.0-3.5","1189.8999999761581","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","84","91","M1","confident"
"html-keyboard-response","34","739178","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","35","747480","0.0-8.0-1.6","","","","","","","","","","","","","",""
"image-keyboard-response","36","747991","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","37","749660","0.0-8.0-3.6","1267.300000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","96","64","M5","contented"
"html-keyboard-response","38","750666","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","39","758019","0.0-8.0-1.7","","","","","","","","","","","","","",""
"image-keyboard-response","40","758525","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","41","760791","0.0-8.0-3.7","1898.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","40","-69","F5","skeptical"
"html-keyboard-response","42","761802","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","43","769652","0.0-8.0-1.8","","","","","","","","","","","","","",""
"image-keyboard-response","44","770154","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","45","773091","0.0-8.0-3.8","1270.5","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-76","-55","M1","dispirited"
"html-keyboard-response","46","774094","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","47","782440","0.0-8.0-1.9","","","","","","","","","","","","","",""
"image-keyboard-response","48","782946","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","49","785206","0.0-8.0-3.9","2194.400000035763","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","54","-90","F6","puzzled"
"html-keyboard-response","50","786213","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","51","794203","0.0-8.0-1.10","","","","","","","","","","","","","",""
"image-keyboard-response","52","794707","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","53","796381","0.0-8.0-3.10","1251.199999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-82","80","M6","irritated"
"html-keyboard-response","54","797396","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","55","804502","0.0-8.0-1.11","","","","","","","","","","","","","",""
"image-keyboard-response","56","805006","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","57","806300","0.0-8.0-3.11","1233.5999999642372","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-68","-109","F3","fearful"
"html-keyboard-response","58","807305","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","59","814766","0.0-8.0-1.12","","","","","","","","","","","","","",""
"image-keyboard-response","60","815270","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","61","1023631","0.0-8.0-3.12","1239.3999999761581","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","74","-77","M1","sarcastic"
"html-keyboard-response","62","1024636","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","63","1033055","0.0-8.0-1.13","","","","","","","","","","","","","",""
"image-keyboard-response","64","1033562","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","65","1035401","0.0-8.0-3.13","1499.300000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","97","69","F2","enthused"
"html-keyboard-response","66","1036406","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","67","1044405","0.0-8.0-1.14","","","","","","","","","","","","","",""
"image-keyboard-response","68","1044910","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","69","1059698","0.0-8.0-3.14","1087.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","86","87","F5","joking"
"html-keyboard-response","70","1060714","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","71","1069873","0.0-8.0-1.15","","","","","","","","","","","","","",""
"image-keyboard-response","72","1070376","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","73","1073256","0.0-8.0-3.15","1986","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","62","-62","F6","sympathetic"
"html-keyboard-response","74","1074260","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","75","1081569","0.0-8.0-1.16","","","","","","","","","","","","","",""
"image-keyboard-response","76","1082072","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","77","1085766","0.0-8.0-3.16","3446.800000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","48","68","M1","relaxed"
"html-keyboard-response","78","1086773","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","79","1094980","0.0-8.0-1.17","","","","","","","","","","","","","",""
"image-keyboard-response","80","1095488","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","81","1096638","0.0-8.0-3.17","1105.8999999761581","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-60","80","F8","confused"
"html-keyboard-response","82","1097655","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","83","1105578","0.0-8.0-1.18","","","","","","","","","","","","","",""
"image-keyboard-response","84","1106092","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","85","1111719","0.0-8.0-3.18","5567.399999976158","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","75","-70","F4","defiant"
"html-keyboard-response","86","1112724","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","87","1120746","0.0-8.0-1.19","","","","","","","","","","","","","",""
"image-keyboard-response","88","1121249","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","89","1127587","0.0-8.0-3.19","1024.300000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-58","-105","F5","serious"
"html-keyboard-response","90","1128593","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","91","1136925","0.0-8.0-1.20","","","","","","","","","","","","","",""
"image-keyboard-response","92","1137436","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","93","1140337","0.0-8.0-3.20","1130.7000000476837","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-105","-97","F4","impatient"
"html-keyboard-response","94","1141354","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","95","1149108","0.0-8.0-1.21","","","","","","","","","","","","","",""
"image-keyboard-response","96","1149620","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","97","1154071","0.0-8.0-3.21","3100.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","75","-118","M1","arrogant"
"html-keyboard-response","98","1155080","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","99","1163353","0.0-8.0-1.22","","","","","","","","","","","","","",""
"image-keyboard-response","100","1163856","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","101","1166302","0.0-8.0-3.22","1179.0999999642372","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","76","-112","F3","insisting"
"html-keyboard-response","102","1167306","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","103","1174877","0.0-8.0-1.23","","","","","","","","","","","","","",""
"image-keyboard-response","104","1175387","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","105","1176864","0.0-8.0-3.23","1148.1000000238419","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","113","-54","F7","embarrassed"
"html-keyboard-response","106","1177868","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","107","1185930","0.0-8.0-1.24","","","","","","","","","","","","","",""
"image-keyboard-response","108","1186447","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","109","1190706","0.0-8.0-3.24","3036.5","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-83","-72","M2","cautious"
"html-keyboard-response","110","1191708","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","111","1199685","0.0-8.0-1.25","","","","","","","","","","","","","",""
"image-keyboard-response","112","1200200","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","113","1203139","0.0-8.0-3.25","1216.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","78","-123","F2","interested"
"html-keyboard-response","114","1204144","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","115","1211853","0.0-8.0-1.26","","","","","","","","","","","","","",""
"image-keyboard-response","116","1212355","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","117","1213482","0.0-8.0-3.26","1045.3999999761581","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-86","-100","F4","dominant"
"html-keyboard-response","118","1214485","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","119","1222185","0.0-8.0-1.27","","","","","","","","","","","","","",""
"image-keyboard-response","120","1222688","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","121","1223929","0.0-8.0-3.27","1167.800000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-95","82","F5","panicked"
"html-keyboard-response","122","1224943","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","123","1232924","0.0-8.0-1.28","","","","","","","","","","","","","",""
"image-keyboard-response","124","1233427","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","125","1235057","0.0-8.0-3.28","1392.300000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","83","-69","M2","desire"
"html-keyboard-response","126","1236073","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","127","1244006","0.0-8.0-1.29","","","","","","","","","","","","","",""
"image-keyboard-response","128","1244511","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","129","1246369","0.0-8.0-3.29","1421.4000000357628","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","30","-54","M5","hostile"
"html-keyboard-response","130","1247374","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","131","1255376","0.0-8.0-1.30","","","","","","","","","","","","","",""
"image-keyboard-response","132","1255880","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","133","1257588","0.0-8.0-3.30","1113.5999999642372","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","33","-119","F5","resentful"
"html-keyboard-response","134","1258605","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","135","1265808","0.0-8.0-1.31","","","","","","","","","","","","","",""
"image-keyboard-response","136","1266315","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","137","1267709","0.0-8.0-3.31","1244.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","67","-63","M5","interested"
"html-keyboard-response","138","1268721","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","139","1276768","0.0-8.0-1.32","","","","","","","","","","","","","",""
"image-keyboard-response","140","1277271","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","141","1278571","0.0-8.0-3.32","1177.800000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","81","-111","F4","indifferent"
"html-keyboard-response","142","1279588","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","143","1288895","0.0-8.0-1.33","","","","","","","","","","","","","",""
"image-keyboard-response","144","1289397","0.0-8.0-2.33","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","145","1291460","0.0-8.0-3.33","1925.4000000357628","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-56","-136","F6","hostile"
"html-keyboard-response","146","1292469","0.0-8.0-0.34","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","147","1299722","0.0-8.0-1.34","","","","","","","","","","","","","",""
"image-keyboard-response","148","1300238","0.0-8.0-2.34","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","149","1301452","0.0-8.0-3.34","1047.699999988079","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","46","64","F3","fascinated"
"html-keyboard-response","150","1302457","0.0-8.0-0.35","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","151","1311091","0.0-8.0-1.35","","","","","","","","","","","","","",""
"image-keyboard-response","152","1311594","0.0-8.0-2.35","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","153","1312870","0.0-8.0-3.35","1093.3999999761581","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-82","-118","M2","defiant"
"html-keyboard-response","154","1313884","0.0-8.0-0.36","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","155","1323182","0.0-8.0-1.36","","","","","","","","","","","","","",""
"image-keyboard-response","156","1323685","0.0-8.0-2.36","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","157","1328129","0.0-8.0-3.36","4091.300000011921","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","85","76","F6","flirtatious"
"html-keyboard-response","158","1329133","0.0-8.0-0.37","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","159","1338187","0.0-8.0-1.37","","","","","","","","","","","","","",""
"image-keyboard-response","160","1338699","0.0-8.0-2.37","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","161","1341826","0.0-8.0-3.37","2959.399999976158","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","73","-63","M6","satisfied"
"html-keyboard-response","162","1342828","0.0-8.0-0.38","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","163","1350033","0.0-8.0-1.38","","","","","","","","","","","","","",""
"image-keyboard-response","164","1350541","0.0-8.0-2.38","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
"html-custom-grid-response","165","1356449","0.0-8.0-3.38","5865.100000023842","Please locate the emotion in an appropriate spot in the grid by pointing and clicking the mouse.<br>Press the <b>space bar</b> when you're ready to continue.<br><br>","","","","","","tom-grid","","","-70","60","M3","jealous"
"html-keyboard-response","166","1357456","0.0-8.0-0.39","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","","","",""
"html-keyboard-response","167","1365487","0.0-8.0-1.39","","","","","","","","","","","","","",""
"image-keyboard-response","168","1365990","0.0-8.0-2.39","null","stimuli/noise_texture.png","null","","","","","","","","","","",""
